Area,Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),LAT,LONG
West,Jurong (West),2014,4,4,5.6,4.8,5.4,5.4,27.7,34.3,24.5,6.0,24.5,1.3455,103.6806
West,Jurong (West),2014,4,5,12.2,5.8,10.2,11.8,25.8,27.4,23.1,4.9,25.2,1.3455,103.6806
West,Jurong (West),2014,4,6,0.0,0.0,0.0,0.0,28.2,32.3,24.8,6.6,29.9,1.3455,103.6806
West,Jurong (West),2014,4,7,13.8,10.4,13.8,13.8,28.0,34.2,24.8,5.9,31.0,1.3455,103.6806
West,Jurong (West),2014,4,8,1.8,1.6,1.6,1.8,27.4,32.5,24.7,6.2,32.4,1.3455,103.6806
West,Jurong (West),2014,4,9,0.0,0.0,0.0,0.0,27.4,33.6,23.8,6.1,29.9,1.3455,103.6806
West,Jurong (West),2014,4,10,0.0,0.0,0.0,0.0,27.3,32.1,25.0,5.4,25.9,1.3455,103.6806
West,Jurong (West),2014,4,11,0.2,0.2,0.2,0.2,27.7,33.2,25.1,6.0,25.9,1.3455,103.6806
West,Jurong (West),2014,4,12,5.6,2.8,2.8,5.4,26.5,29.4,23.0,4.7,40.0,1.3455,103.6806
West,Jurong (West),2014,4,13,0.4,0.4,0.4,0.4,28.0,33.5,24.7,5.2,23.0,1.3455,103.6806
West,Jurong (West),2014,4,14,2.8,2.0,2.4,2.6,27.7,34.7,24.0,5.9,32.8,1.3455,103.6806
West,Jurong (West),2014,4,15,10.2,10.0,10.0,10.0,28.0,34.3,24.6,5.8,33.1,1.3455,103.6806
West,Jurong (West),2014,4,16,0.0,0.0,0.0,0.0,28.2,33.4,25.3,5.3,24.5,1.3455,103.6806
West,Jurong (West),2014,4,17,0.0,0.0,0.0,0.0,28.3,33.0,25.6,4.8,31.0,1.3455,103.6806
West,Jurong (West),2014,4,18,37.6,25.4,34.0,36.8,26.6,30.4,23.2,4.6,26.3,1.3455,103.6806
West,Jurong (West),2014,4,19,0.0,0.0,0.0,0.0,28.7,33.2,25.1,4.7,22.0,1.3455,103.6806
West,Jurong (West),2014,4,20,1.2,1.0,1.2,1.2,27.4,30.6,24.4,4.9,42.8,1.3455,103.6806
West,Jurong (West),2014,4,21,3.2,1.8,2.8,3.2,26.3,29.4,25.2,5.2,24.8,1.3455,103.6806
West,Jurong (West),2014,4,22,24.2,21.6,22.2,22.2,27.1,34.1,22.9,4.9,52.6,1.3455,103.6806
West,Jurong (West),2014,4,23,34.0,20.4,33.0,34.0,27.6,33.9,22.7,4.7,32.0,1.3455,103.6806
West,Jurong (West),2014,4,24,8.6,5.8,6.2,8.4,27.7,32.5,24.8,5.3,26.3,1.3455,103.6806
West,Jurong (West),2014,4,25,44.6,20.6,31.2,44.6,27.6,33.5,24.2,4.7,22.3,1.3455,103.6806
West,Jurong (West),2014,4,26,4.6,3.8,4.6,4.6,27.7,33.8,25.5,5.0,21.6,1.3455,103.6806
West,Jurong (West),2014,4,27,2.4,2.4,2.4,2.4,27.5,32.4,24.0,5.0,29.2,1.3455,103.6806
West,Jurong (West),2014,4,28,8.4,6.2,8.4,8.4,28.3,32.4,24.8,4.5,19.1,1.3455,103.6806
West,Jurong (West),2014,4,29,0.8,0.8,0.8,0.8,27.7,31.4,25.6,5.2,26.3,1.3455,103.6806
West,Jurong (West),2014,4,30,0.0,0.0,0.0,0.0,27.9,32.0,25.7,5.1,20.9,1.3455,103.6806
West,Jurong (West),2014,5,1,4.8,3.6,3.6,3.6,27.6,31.5,23.8,5.5,31.3,1.3455,103.6806
West,Jurong (West),2014,5,2,0,0,0,0,29.5,33.4,27.0,4.0,23.0,1.3455,103.6806
West,Jurong (West),2014,5,3,1,0.8,0.8,0.8,28.6,34.0,25.7,5.0,29.2,1.3455,103.6806
West,Jurong (West),2014,5,4,8,3.2,4.2,4.8,28.1,33.8,25.4,5.6,39.6,1.3455,103.6806
West,Jurong (West),2014,5,5,1.6,1.4,1.4,1.4,28.6,34.4,26.2,4.5,22.3,1.3455,103.6806
West,Jurong (West),2014,5,6,14,13.8,14,14,28.9,34.0,24.0,5.3,35.3,1.3455,103.6806
West,Jurong (West),2014,5,7,33.4,27.2,31.8,33.2,27.6,34.2,23.3,5.7,37.1,1.3455,103.6806
West,Jurong (West),2014,5,8,5.6,2,3,3,26.7,31.7,24.2,4.6,27.4,1.3455,103.6806
West,Jurong (West),2014,5,9,14.6,8.6,9,9.2,27.6,30.9,25.1,4.9,21.2,1.3455,103.6806
West,Jurong (West),2014,5,10,0,0,0,0,29.1,33.7,26.3,4.5,22.3,1.3455,103.6806
West,Jurong (West),2014,5,11,6.2,4.6,6,6.2,27.8,33.4,25.4,5.7,23.8,1.3455,103.6806
West,Jurong (West),2014,5,12,0.4,0.2,0.2,0.2,27.8,30.1,25.1,4.5,25.9,1.3455,103.6806
West,Jurong (West),2014,5,13,0,0,0,0,28.6,32.8,25.0,5.4,26.3,1.3455,103.6806
West,Jurong (West),2014,5,14,31.4,24.4,30.6,31,27.5,29.9,23.9,5.4,35.6,1.3455,103.6806
West,Jurong (West),2014,5,15,1.2,1.2,1.2,1.2,28.9,32.4,26.1,5.2,25.2,1.3455,103.6806
West,Jurong (West),2014,5,16,59.2,25.6,47,58.6,28.1,31.3,23.2,4.5,45.7,1.3455,103.6806
West,Jurong (West),2014,5,17,26.4,19.6,24,25.8,27.9,31.3,24.1,5.6,39.2,1.3455,103.6806
West,Jurong (West),2014,5,18,54.6,27.6,29,32.2,25.8,28.2,23.1,4.9,38.2,1.3455,103.6806
West,Jurong (West),2014,5,19,—,—,—,—,26.8,30.7,21.6,5.8,32.8,1.3455,103.6806
West,Jurong (West),2014,5,20,4,1.4,1.4,2.4,27.6,33.0,22.7,4.4,20.2,1.3455,103.6806
West,Jurong (West),2014,5,21,0.2,0.2,0.2,0.2,27.8,32.5,25.0,5.2,23.4,1.3455,103.6806
West,Jurong (West),2014,5,22,0,0,0,0,28.5,32.0,25.3,5.6,29.9,1.3455,103.6806
West,Jurong (West),2014,5,23,70,35.6,55.8,67.8,26.7,30.0,22.9,4.2,27.7,1.3455,103.6806
West,Jurong (West),2014,5,24,0,0,0,0,28.2,33.2,24.6,5.8,26.6,1.3455,103.6806
West,Jurong (West),2014,5,25,5.4,3,4,5.4,28.3,33.2,25.7,4.4,23.4,1.3455,103.6806
West,Jurong (West),2014,5,26,18.2,18.2,18.2,18.2,27.5,32.4,24.3,4.8,22.7,1.3455,103.6806
West,Jurong (West),2014,5,27,0,0,0,0,27.5,30.9,24.8,6.0,28.4,1.3455,103.6806
West,Jurong (West),2014,5,28,1.6,1.2,1.2,1.2,28.3,33.3,25.2,5.6,24.5,1.3455,103.6806
West,Jurong (West),2014,5,29,0.4,0.4,0.4,0.4,28.6,34.1,24.8,4.8,20.5,1.3455,103.6806
West,Jurong (West),2014,5,30,21.2,17.4,18.8,19.6,27.9,31.5,23.8,5.0,32.8,1.3455,103.6806
West,Jurong (West),2014,5,31,0.2,0.2,0.2,0.2,28.7,31.5,25.9,5.7,36.4,1.3455,103.6806
West,Jurong (West),2014,6,1,58.4,29.4,38.8,47,28,31.8,22.7,5.1,32.4,1.3455,103.6806
West,Jurong (West),2014,6,2,1.2,0.6,1,1.2,28,31.5,25.7,5,20.9,1.3455,103.6806
West,Jurong (West),2014,6,3,22.2,13.2,16.6,19.8,28.8,32.3,25.2,6,35.6,1.3455,103.6806
West,Jurong (West),2014,6,4,4,2.6,2.6,2.6,27.6,30,25.7,4.8,26.6,1.3455,103.6806
West,Jurong (West),2014,6,5,5.6,2.2,2.8,3,26.5,30,24.6,7,35.6,1.3455,103.6806
West,Jurong (West),2014,6,6,31.6,15.4,16,30.2,26.8,30.3,23.3,5.5,29.5,1.3455,103.6806
West,Jurong (West),2014,6,7,0,0,0,0,28.3,32.2,24.8,6.5,30.6,1.3455,103.6806
West,Jurong (West),2014,6,8,0,0,0,0,30,33.3,27.9,6,25.6,1.3455,103.6806
West,Jurong (West),2014,6,9,0,0,0,0,29.6,34.4,27,6.1,24.8,1.3455,103.6806
West,Jurong (West),2014,6,10,0.6,0.4,0.4,0.6,29.3,33.9,25.8,5.1,34.9,1.3455,103.6806
West,Jurong (West),2014,6,11,0,0,0,0,30.1,33.8,27.1,5.3,26.3,1.3455,103.6806
West,Jurong (West),2014,6,12,9.6,4.4,6,9,28.8,33.1,22.9,6.2,52.9,1.3455,103.6806
West,Jurong (West),2014,6,13,0,0,0,0,30,33.4,28,4.4,24.8,1.3455,103.6806
West,Jurong (West),2014,6,14,20.6,15.8,19,19.8,27.5,29.5,22.5,3.5,45.4,1.3455,103.6806
West,Jurong (West),2014,6,15,0.2,0.2,0.2,0.2,29.2,32.1,26.5,5.7,24.8,1.3455,103.6806
West,Jurong (West),2014,6,16,0,0,0,0,29.9,32.6,28.4,6.8,32.8,1.3455,103.6806
West,Jurong (West),2014,6,17,0,0,0,0,30.2,33.3,28.4,7.5,33.5,1.3455,103.6806
West,Jurong (West),2014,6,18,3.8,1.6,2.4,3.4,28.5,32.5,22.9,5.8,40,1.3455,103.6806
West,Jurong (West),2014,6,19,3.4,2.4,3.4,3.4,29.2,33.3,24.3,5.5,32.8,1.3455,103.6806
West,Jurong (West),2014,6,20,0,0,0,0,30.2,32.9,28.4,5.9,25.2,1.3455,103.6806
West,Jurong (West),2014,6,21,0,0,0,0,30.5,33.6,28.4,6.1,28.1,1.3455,103.6806
West,Jurong (West),2014,6,22,6.8,6.6,6.8,6.8,29.7,32.7,26.4,5.2,23.8,1.3455,103.6806
West,Jurong (West),2014,6,23,0,0,0,0,29.9,33.1,27.7,3.7,25.2,1.3455,103.6806
West,Jurong (West),2014,6,24,10.2,7.4,8,10.2,29.5,33.4,24.8,4,34.9,1.3455,103.6806
West,Jurong (West),2014,6,25,—,—,—,—,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2014,6,26,—,—,—,—,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2014,6,27,—,—,—,—,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2014,6,28,—,—,—,—,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2014,6,29,—,—,—,—,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2014,6,30,—,—,—,—,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2015,2,1,0.0,0.0,0.0,0.0,26.2,30.7,23.1,9.7,37.4,1.3455,103.6806
West,Jurong (West),2015,2,2,17.0,13.4,17.0,17.0,24.9,27.8,23.5,6.4,37.8,1.3455,103.6806
West,Jurong (West),2015,2,3,0.0,0.0,0.0,0.0,25.4,29.1,23.1,9.2,32,1.3455,103.6806
West,Jurong (West),2015,2,4,0.2,0.2,0.2,0.2,25.1,27.4,23.2,9.2,29.2,1.3455,103.6806
West,Jurong (West),2015,2,5,0.0,0.0,0.0,0.0,26.1,29.7,23.6,10,38.5,1.3455,103.6806
West,Jurong (West),2015,2,6,22.4,10.2,11.4,19.0,25.1,29.3,22.9,7.4,31.7,1.3455,103.6806
West,Jurong (West),2015,2,7,0.0,0.0,0.0,0.0,25.9,29.3,23.4,9.4,40.3,1.3455,103.6806
West,Jurong (West),2015,2,8,0.0,0.0,0.0,0.0,26,30.4,23.1,9.7,39.2,1.3455,103.6806
West,Jurong (West),2015,2,9,0.0,0.0,0.0,0.0,26.2,30.8,24,11.3,41,1.3455,103.6806
West,Jurong (West),2015,2,10,0.0,0.0,0.0,0.0,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2015,2,11,0.0,0.0,0.0,0.0,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2015,2,12,0.0,0.0,0.0,0.0,—,—,—,—,—,1.3455,103.6806
West,Jurong (West),2015,2,13,0.0,0.0,0.0,0.0,—,—,—,9,—,1.3455,103.6806
West,Jurong (West),2015,2,14,0.0,0.0,0.0,0.0,26.3,30.8,23.2,8.2,27.7,1.3455,103.6806
West,Jurong (West),2015,2,15,0.0,0.0,0.0,0.0,26.8,33.2,23,8.5,29.9,1.3455,103.6806
West,Jurong (West),2015,2,16,0.0,0.0,0.0,0.0,27.3,32.6,23.9,9,31.7,1.3455,103.6806
West,Jurong (West),2015,2,17,0.0,0.0,0.0,0.0,27.2,32.2,24.3,9.5,31,1.3455,103.6806
West,Jurong (West),2015,2,18,23.6,19.4,21.8,22.8,26.1,32.7,22.9,8.4,37.8,1.3455,103.6806
West,Jurong (West),2015,2,19,31.0,19.2,26.2,27.6,25.8,30.3,22.3,9.6,47.5,1.3455,103.6806
West,Jurong (West),2015,2,20,0.0,0.0,0.0,0.0,27.1,32.6,24.5,7.9,27.7,1.3455,103.6806
West,Jurong (West),2015,2,21,0.0,0.0,0.0,0.0,26.9,33.8,23.9,7.9,26.6,1.3455,103.6806
West,Jurong (West),2015,2,22,0.0,0.0,0.0,0.0,26.9,32.1,23.5,7.6,26.6,1.3455,103.6806
West,Jurong (West),2015,2,23,10.0,6.0,9.6,10.0,26.9,33.5,24.4,7.8,30.2,1.3455,103.6806
West,Jurong (West),2015,2,24,0.0,0.0,0.0,0.0,27,30.7,24.5,7.4,31,1.3455,103.6806
West,Jurong (West),2015,2,25,17.8,14.8,16.2,17.8,26.6,32.9,24.1,7.4,27.4,1.3455,103.6806
West,Jurong (West),2015,2,26,29.4,27.6,29.2,29.4,26.7,32.3,22.6,7.5,35.3,1.3455,103.6806
West,Jurong (West),2015,2,27,0.0,0.0,0.0,0.0,27.5,33.3,20,8.9,30.2,1.3455,103.6806
West,Jurong (West),2015,2,28,0.0,0.0,0.0,0.0,28,33.4,24.6,9.4,36.4,1.3455,103.6806
West,Jurong (West),2015,3,1,6.2,6.0,6.2,6.2,27.2,33.5,23.4,8.4,46.1,1.3455,103.6806
West,Jurong (West),2015,3,2,14.8,7.2,11.4,14.8,26.2,33.3,22.7,6.8,32.8,1.3455,103.6806
West,Jurong (West),2015,3,3,0.0,0.0,0.0,0.0,27.2,32.4,24.0,6.0,25.9,1.3455,103.6806
West,Jurong (West),2015,3,4,0.0,0.0,0.0,0.0,27.7,31.6,25.3,7.3,36.7,1.3455,103.6806
West,Jurong (West),2015,3,5,0.0,0.0,0.0,0.0,27.7,33.4,24.6,6.6,24.1,1.3455,103.6806
West,Jurong (West),2015,3,6,0.0,0.0,0.0,0.0,27.6,32.4,24.1,7.3,22.7,1.3455,103.6806
West,Jurong (West),2015,3,7,0.0,0.0,0.0,0.0,28.0,33.0,24.8,7.4,27.0,1.3455,103.6806
West,Jurong (West),2015,3,8,0.8,0.8,0.8,0.8,27.3,33.2,24.5,6.3,23.8,1.3455,103.6806
West,Jurong (West),2015,3,9,37.2,12.2,20.4,28.2,26.2,32.3,22.5,7.4,44.3,1.3455,103.6806
West,Jurong (West),2015,3,10,2.6,2.6,2.6,2.6,26.6,32.6,23.6,6.5,37.8,1.3455,103.6806
West,Jurong (West),2015,3,11,14.4,4.6,6.8,7.4,24.8,27.3,23.8,6.7,33.1,1.3455,103.6806
West,Jurong (West),2015,3,12,0.0,0.0,0.0,0.0,26.8,31.5,23.9,7.8,28.1,1.3455,103.6806
West,Jurong (West),2015,3,13,0.0,0.0,0.0,0.0,27.1,32.1,23.9,7.6,29.5,1.3455,103.6806
West,Jurong (West),2015,3,14,13.0,6.2,11.8,12.8,26.9,33.0,24.0,7.0,24.8,1.3455,103.6806
West,Jurong (West),2015,3,15,8.0,3.4,3.6,6.2,26.4,31.9,23.6,7.7,47.9,1.3455,103.6806
West,Jurong (West),2015,3,16,0.0,0.0,0.0,0.0,27.2,33.1,24.5,6.5,24.8,1.3455,103.6806
West,Jurong (West),2015,3,17,0.0,0.0,0.0,0.0,27.7,32.9,25.2,7.4,22.0,1.3455,103.6806
West,Jurong (West),2015,3,18,0.0,0.0,0.0,0.0,27.9,33.3,25.2,7.5,23.4,1.3455,103.6806
West,Jurong (West),2015,3,19,0.0,0.0,0.0,0.0,28.2,34.0,25.6,6.8,31.7,1.3455,103.6806
West,Jurong (West),2015,3,20,0.0,0.0,0.0,0.0,28.2,33.0,25.3,6.4,24.1,1.3455,103.6806
West,Jurong (West),2015,3,21,11.2,10.2,11.2,11.2,27.8,33.6,24.5,6.6,34.2,1.3455,103.6806
West,Jurong (West),2015,3,22,30.0,23.6,28.0,30.0,26.6,32.5,21.7,6.1,63.7,1.3455,103.6806
West,Jurong (West),2015,3,23,0.0,0.0,0.0,0.0,27.7,33.4,24.8,7.1,23.4,1.3455,103.6806
West,Jurong (West),2015,3,24,0.0,0.0,0.0,0.0,27.9,31.2,25.3,7.5,27.4,1.3455,103.6806
West,Jurong (West),2015,3,25,0.0,0.0,0.0,0.0,28.5,33.3,26.1,9.8,39.2,1.3455,103.6806
West,Jurong (West),2015,3,26,0.0,0.0,0.0,0.0,28.5,33.1,25.8,8.7,34.6,1.3455,103.6806
West,Jurong (West),2015,3,27,0.0,0.0,0.0,0.0,28.3,32.5,25.4,8.4,35.3,1.3455,103.6806
West,Jurong (West),2015,3,28,7.4,6.2,6.6,7.2,27.1,30.3,25.1,6.4,36.4,1.3455,103.6806
West,Jurong (West),2015,3,29,15.6,7.0,10.2,12.6,26.1,28.9,23.5,5.4,37.1,1.3455,103.6806
West,Jurong (West),2015,3,30,0.0,0.0,0.0,0.0,28.1,32.7,24.8,7.0,32.8,1.3455,103.6806
West,Jurong (West),2015,3,31,35.2,32.2,32.8,32.8,26.6,31.4,23.8,5.0,27.0,1.3455,103.6806
West,Jurong (West),2015,4,1,6.6,6.0,6.2,6.4,26.3,32.6,24.3,5.8,36.0,1.3455,103.6806
West,Jurong (West),2015,4,2,15.2,10.4,13.8,15.2,26.2,32.2,23.3,6.3,35.3,1.3455,103.6806
West,Jurong (West),2015,4,3,0.0,0.0,0.0,0.0,27.0,30.7,24.6,5.5,24.5,1.3455,103.6806
West,Jurong (West),2015,4,4,0.0,0.0,0.0,0.0,28.1,33.3,24.8,5.9,27.4,1.3455,103.6806
West,Jurong (West),2015,4,5,3.8,1.8,2.2,2.8,27.1,30.3,25.6,4.2,18.7,1.3455,103.6806
West,Jurong (West),2015,4,6,0.2,0.2,0.2,0.2,28.0,33.4,25.5,5.8,26.3,1.3455,103.6806
West,Jurong (West),2015,4,7,0.0,0.0,0.0,0.0,28.0,33.8,25.3,6.2,33.8,1.3455,103.6806
West,Jurong (West),2015,4,8,3.0,3.0,3.0,3.0,28.5,34.1,25.5,5.9,25.9,1.3455,103.6806
West,Jurong (West),2015,4,9,1.6,1.6,1.6,1.6,28.5,33.0,25.9,6.9,29.5,1.3455,103.6806
West,Jurong (West),2015,4,10,0.0,0.0,0.0,0.0,28.8,33.5,26.2,7.3,28.4,1.3455,103.6806
West,Jurong (West),2015,4,11,5.8,2.8,2.8,5.6,26.5,31.7,24.5,5.8,56.5,1.3455,103.6806
West,Jurong (West),2015,4,12,6.2,5.8,6.2,6.2,27.3,33.9,25.0,5.5,30.6,1.3455,103.6806
West,Jurong (West),2015,4,13,0.0,0.0,0.0,0.0,28.5,34.7,25.4,6.3,31.7,1.3455,103.6806
West,Jurong (West),2015,4,14,0.0,0.0,0.0,0.0,28.8,33.4,25.2,6.7,28.8,1.3455,103.6806
West,Jurong (West),2015,4,15,1.6,1.6,1.6,1.6,28.2,33.5,25.2,6.6,25.2,1.3455,103.6806
West,Jurong (West),2015,4,16,0.0,0.0,0.0,0.0,29.0,33.3,26.0,7.9,27.4,1.3455,103.6806
West,Jurong (West),2015,4,17,6.4,3.4,3.8,6.4,27.8,32.3,24.3,6.1,32.8,1.3455,103.6806
West,Jurong (West),2015,4,18,3.4,3.0,3.4,3.4,28.5,33.3,26.0,5.6,22.0,1.3455,103.6806
West,Jurong (West),2015,4,19,22.4,17.0,21.4,22.2,27.4,32.9,22.5,6.2,36.4,1.3455,103.6806
West,Jurong (West),2015,4,20,0.0,0.0,0.0,0.0,28.1,33.1,25.3,5.1,24.5,1.3455,103.6806
West,Jurong (West),2015,4,21,2.4,1.4,1.4,1.4,27.4,33.9,23.9,6.0,29.2,1.3455,103.6806
West,Jurong (West),2015,4,22,17.4,8.4,10.2,16.2,27.0,31.9,23.4,7.5,33.1,1.3455,103.6806
West,Jurong (West),2015,4,23,26.4,16.6,17.4,17.4,26.7,33.3,23.3,6.0,36.0,1.3455,103.6806
West,Jurong (West),2015,4,24,4.8,4.0,4.6,4.6,26.7,33.6,24.2,6.0,42.1,1.3455,103.6806
West,Jurong (West),2015,4,25,1.4,0.4,0.8,1.2,26.7,31.5,24.6,5.8,28.8,1.3455,103.6806
West,Jurong (West),2015,4,26,3.4,2.4,2.4,2.4,26.9,32.0,24.8,5.4,34.6,1.3455,103.6806
West,Jurong (West),2015,4,27,1.8,1.4,1.8,1.8,26.8,31.5,24.9,5.0,21.2,1.3455,103.6806
West,Jurong (West),2015,4,28,32.8,24.2,28.8,31.2,26.7,33.0,23.5,5.8,33.5,1.3455,103.6806
West,Jurong (West),2015,4,29,0.0,0.0,0.0,0.0,28.1,32.5,24.7,4.9,20.5,1.3455,103.6806
West,Jurong (West),2015,4,30,1.0,0.4,0.4,0.6,26.9,30.5,24.8,6.1,27.7,1.3455,103.6806
West,Jurong (West),2015,5,1,0.0,0.0,0.0,0.0,27.6,31.5,25.1,5.6,23.4,1.3455,103.6806
West,Jurong (West),2015,5,2,3.2,2.8,3.0,3.2,27.1,29.8,24.6,5.6,27.7,1.3455,103.6806
West,Jurong (West),2015,5,3,81.6,27.4,44.2,74.0,26.4,29.7,23.9,6.9,35.6,1.3455,103.6806
West,Jurong (West),2015,5,4,0.0,0.0,0.0,0.0,27.6,31.2,25.2,5.6,23.4,1.3455,103.6806
West,Jurong (West),2015,5,5,0.0,0.0,0.0,0.0,28.5,33.1,24.7,5.7,22.3,1.3455,103.6806
West,Jurong (West),2015,5,6,0.0,0.0,0.0,0.0,28.5,33.0,26.0,5.5,24.5,1.3455,103.6806
West,Jurong (West),2015,5,7,26.2,12.6,13.6,14.4,28.0,31.9,25.9,5.5,26.6,1.3455,103.6806
West,Jurong (West),2015,5,8,37.8,32.2,37.6,37.8,27.7,30.5,22.6,7.2,36.4,1.3455,103.6806
West,Jurong (West),2015,5,9,0.0,0.0,0.0,0.0,28.7,32.0,26.2,8.7,26.6,1.3455,103.6806
West,Jurong (West),2015,5,10,0.0,0.0,0.0,0.0,29.2,32.8,27.1,8.9,33.1,1.3455,103.6806
West,Jurong (West),2015,5,11,0.0,0.0,0.0,0.0,30.0,33.3,27.2,9.2,30.2,1.3455,103.6806
West,Jurong (West),2015,5,12,5.8,5.8,5.8,5.8,29.2,31.5,25.1,8.0,33.5,1.3455,103.6806
West,Jurong (West),2015,5,13,9.2,9.0,9.2,9.2,28.2,32.5,25.9,5.3,24.1,1.3455,103.6806
West,Jurong (West),2015,5,14,46.4,21.6,30.8,41.4,27.5,32.6,24.9,6.1,29.5,1.3455,103.6806
West,Jurong (West),2015,5,15,33.4,20.8,30.8,32.8,26.3,28.9,23.7,5.2,32.0,1.3455,103.6806
West,Jurong (West),2015,5,16,0.2,0.2,0.2,0.2,27.5,29.3,25.1,6.9,29.2,1.3455,103.6806
West,Jurong (West),2015,5,17,0.0,0.0,0.0,0.0,29.0,32.7,25.9,5.7,23.8,1.3455,103.6806
West,Jurong (West),2015,5,18,47.6,44.8,45.4,46.8,27.4,30.8,24.3,4.7,36.7,1.3455,103.6806
West,Jurong (West),2015,5,19,15.0,9.6,9.6,9.6,28.3,32.6,24.5,6.3,34.2,1.3455,103.6806
West,Jurong (West),2015,5,20,1.8,1.8,1.8,1.8,28.1,31.6,26.0,6.6,30.2,1.3455,103.6806
West,Jurong (West),2015,5,21,0.0,0.0,0.0,0.0,28.7,33.0,25.4,8.4,31.0,1.3455,103.6806
West,Jurong (West),2015,5,22,14.2,12.6,12.8,13.8,28.3,30.3,25.3,7.3,29.9,1.3455,103.6806
West,Jurong (West),2015,5,23,4.6,1.0,2.0,3.6,26.2,28.3,24.1,5.7,28.1,1.3455,103.6806
West,Jurong (West),2015,5,24,6.4,3.2,4.6,6.4,28.3,31.5,25.5,6.0,24.8,1.3455,103.6806
West,Jurong (West),2015,5,25,19.0,18.4,19.0,19.0,27.8,29.8,25.7,5.6,27.0,1.3455,103.6806
West,Jurong (West),2015,5,26,0.0,0.0,0.0,0.0,28.1,32.0,24.9,6.5,28.4,1.3455,103.6806
West,Jurong (West),2015,5,27,0.0,0.0,0.0,0.0,28.0,32.0,24.6,7.5,31.0,1.3455,103.6806
West,Jurong (West),2015,5,28,0.0,0.0,0.0,0.0,28.5,31.5,25.3,7.2,26.3,1.3455,103.6806
West,Jurong (West),2015,5,29,0.0,0.0,0.0,0.0,29.5,31.9,26.7,10.3,36.0,1.3455,103.6806
West,Jurong (West),2015,5,30,0.0,0.0,0.0,0.0,29.7,33.1,28.0,11.5,31.3,1.3455,103.6806
West,Jurong (West),2015,5,31,0.0,0.0,0.0,0.0,29.0,33.4,26.0,8.1,30.2,1.3455,103.6806
West,Jurong (West),2015,6,1,0.0,0.0,0.0,0.0,28.5,33.3,25.8,4.9,26.6,1.3455,103.6806
West,Jurong (West),2015,6,2,32.2,18.2,30.6,31.8,28.1,34.1,23.4,7.2,45.4,1.3455,103.6806
West,Jurong (West),2015,6,3,0.0,0.0,0.0,0.0,28.0,32.3,24.5,7.7,24.1,1.3455,103.6806
West,Jurong (West),2015,6,4,0.0,0.0,0.0,0.0,28.5,32.5,25.9,7.3,27.4,1.3455,103.6806
West,Jurong (West),2015,6,5,0.0,0.0,0.0,0.0,28.2,33.2,25.4,5.1,24.8,1.3455,103.6806
West,Jurong (West),2015,6,6,33.6,16.2,17.6,32.8,26.8,30.8,24.3,4.6,27.0,1.3455,103.6806
West,Jurong (West),2015,6,7,22.4,14.0,18.0,20.8,27.3,31.6,23.3,6.1,31.7,1.3455,103.6806
West,Jurong (West),2015,6,8,51.8,33.8,49.6,51.8,27.7,30.7,23.5,6.0,42.5,1.3455,103.6806
West,Jurong (West),2015,6,9,0.0,0.0,0.0,0.0,26.9,28.7,25.4,7.3,33.8,1.3455,103.6806
West,Jurong (West),2015,6,10,0.0,0.0,0.0,0.0,28.6,32.2,26.1,6.7,23.8,1.3455,103.6806
West,Jurong (West),2015,6,11,0.0,0.0,0.0,0.0,27.9,31.6,26.2,5.7,29.9,1.3455,103.6806
West,Jurong (West),2015,6,12,34.6,24.0,30.4,31.4,26.2,28.2,23.5,5.6,39.2,1.3455,103.6806
West,Jurong (West),2015,6,13,0.0,0.0,0.0,0.0,27.3,29.9,25.0,6.0,23.4,1.3455,103.6806
West,Jurong (West),2015,6,14,2.8,1.4,1.8,2.4,26.0,27.2,23.8,8.6,38.5,1.3455,103.6806
West,Jurong (West),2015,6,15,0.0,0.0,0.0,0.0,27.6,30.1,25.0,6.8,28.1,1.3455,103.6806
West,Jurong (West),2015,6,16,8.6,7.4,7.6,7.8,26.7,29.4,22.5,6.3,32.0,1.3455,103.6806
West,Jurong (West),2015,6,17,0.0,0.0,0.0,0.0,27.6,30.0,25.5,5.9,31.0,1.3455,103.6806
West,Jurong (West),2015,6,18,0.0,0.0,0.0,0.0,29.0,32.1,26.8,8.7,27.7,1.3455,103.6806
West,Jurong (West),2015,6,19,0.0,0.0,0.0,0.0,29.0,30.9,27.7,10.5,35.3,1.3455,103.6806
West,Jurong (West),2015,6,20,0.0,0.0,0.0,0.0,29.3,31.6,27.7,10.1,31.7,1.3455,103.6806
West,Jurong (West),2015,6,21,0.0,0.0,0.0,0.0,29.6,32.2,28.0,9.5,29.2,1.3455,103.6806
